"","m","nu","lambda","alpha","envelope_1","envelope_3","envelope_4","envelope_5"
"7320",10,-3.88888888888889,-1.66666666666667,7.8,0.172,0.26633,0.16694,0.0033
"7321",1.6,-2.77777777777778,-1.66666666666667,7.8,0.3252,0.35347,0.11604,0.05265
"7322",2.53333333333333,-2.77777777777778,-1.66666666666667,7.8,0.29965,0.40257,0.20217,0.03029
"7323",3.46666666666667,-2.77777777777778,-1.66666666666667,7.8,0.27221,0.39322,0.22117,0.02387
"7324",4.4,-2.77777777777778,-1.66666666666667,7.8,0.24905,0.373,0.22384,0.02017
"7325",5.33333333333333,-2.77777777777778,-1.66666666666667,7.8,0.22997,0.35187,0.2131,0.01922
"7326",6.26666666666667,-2.77777777777778,-1.66666666666667,7.8,0.21439,0.33088,0.20678,0.01803
"7327",7.2,-2.77777777777778,-1.66666666666667,7.8,0.20205,0.3129,0.19566,0.01721
"7328",8.13333333333333,-2.77777777777778,-1.66666666666667,7.8,0.19042,0.29777,0.18753,0.01699
"7329",9.06666666666667,-2.77777777777778,-1.66666666666667,7.8,0.18143,0.28373,0.17824,0.01624
"7330",10,-2.77777777777778,-1.66666666666667,7.8,0.17294,0.27148,0.16975,0.01559
"7331",1.6,-1.66666666666667,-1.66666666666667,7.8,0.37317,0.49764,0.22385,0.12708
"7332",2.53333333333333,-1.66666666666667,-1.66666666666667,7.8,0.32062,0.47521,0.27312,0.10098
"7333",3.46666666666667,-1.66666666666667,-1.66666666666667,7.8,0.28369,0.43331,0.26395,0.09192
"7334",4.4,-1.66666666666667,-1.66666666666667,7.8,0.25568,0.39803,0.24646,0.08783
"7335",5.33333333333333,-1.66666666666667,-1.66666666666667,7.8,0.23364,0.36677,0.23151,0.08423
"7336",6.26666666666667,-1.66666666666667,-1.66666666666667,7.8,0.21692,0.34156,0.21399,0.08311
"7337",7.2,-1.66666666666667,-1.66666666666667,7.8,0.20333,0.31991,0.19956,0.08189
"7338",8.13333333333333,-1.66666666666667,-1.66666666666667,7.8,0.1917,0.30228,0.19157,0.08012
"7339",9.06666666666667,-1.66666666666667,-1.66666666666667,7.8,0.18202,0.28721,0.18081,0.07929
"7340",10,-1.66666666666667,-1.66666666666667,7.8,0.17346,0.27453,0.17558,0.07843
"7341",1.6,-0.555555555555555,-1.66666666666667,7.8,0.40697,0.62622,0.38036,0.44619
"7342",2.53333333333333,-0.555555555555555,-1.66666666666667,7.8,0.33567,0.52346,0.32965,0.4331
"7343",3.46666666666667,-0.555555555555555,-1.66666666666667,7.8,0.29056,0.45548,0.28943,0.4288
"7344",4.4,-0.555555555555555,-1.66666666666667,7.8,0.25914,0.40816,0.26213,0.42633
"7345",5.33333333333333,-0.555555555555555,-1.66666666666667,7.8,0.23637,0.37235,0.23616,0.42421
"7346",6.26666666666667,-0.555555555555555,-1.66666666666667,7.8,0.21922,0.34561,0.22019,0.42408
"7347",7.2,-0.555555555555555,-1.66666666666667,7.8,0.20485,0.32401,0.20498,0.42167
"7348",8.13333333333333,-0.555555555555555,-1.66666666666667,7.8,0.19285,0.30606,0.19392,0.4221
"7349",9.06666666666667,-0.555555555555555,-1.66666666666667,7.8,0.18294,0.2898,0.18337,0.42146
"7350",10,-0.555555555555555,-1.66666666666667,7.8,0.17463,0.2764,0.17676,0.42148
"7351",1.6,0.555555555555555,-1.66666666666667,7.8,0.40817,0.62815,0.37781,0.44482
"7352",2.53333333333333,0.555555555555555,-1.66666666666667,7.8,0.33466,0.52348,0.32776,0.43372
"7353",3.46666666666667,0.555555555555555,-1.66666666666667,7.8,0.29112,0.45581,0.28811,0.42952
"7354",4.4,0.555555555555555,-1.66666666666667,7.8,0.26039,0.40888,0.25869,0.42542
"7355",5.33333333333333,0.555555555555555,-1.66666666666667,7.8,0.2378,0.37417,0.23953,0.42437
"7356",6.26666666666667,0.555555555555555,-1.66666666666667,7.8,0.2194,0.34674,0.21895,0.42462
"7357",7.2,0.555555555555555,-1.66666666666667,7.8,0.2056,0.32447,0.20421,0.42286
"7358",8.13333333333333,0.555555555555555,-1.66666666666667,7.8,0.19392,0.3057,0.19571,0.42218
"7359",9.06666666666667,0.555555555555555,-1.66666666666667,7.8,0.18383,0.29078,0.18496,0.42168
"7360",10,0.555555555555555,-1.66666666666667,7.8,0.17542,0.27731,0.17358,0.42071
"7361",1.6,1.66666666666667,-1.66666666666667,7.8,0.37316,0.50227,0.22306,0.12813
"7362",2.53333333333333,1.66666666666667,-1.66666666666667,7.8,0.32117,0.47768,0.27335,0.10257
"7363",3.46666666666667,1.66666666666667,-1.66666666666667,7.8,0.2834,0.43305,0.26366,0.09292
"7364",4.4,1.66666666666667,-1.66666666666667,7.8,0.25687,0.39596,0.24678,0.08751
"7365",5.33333333333333,1.66666666666667,-1.66666666666667,7.8,0.23567,0.36542,0.23078,0.08467
"7366",6.26666666666667,1.66666666666667,-1.66666666666667,7.8,0.21912,0.34127,0.21607,0.0828
"7367",7.2,1.66666666666667,-1.66666666666667,7.8,0.20455,0.32125,0.20079,0.08159
"7368",8.13333333333333,1.66666666666667,-1.66666666666667,7.8,0.19292,0.30345,0.19382,0.0802
"7369",9.06666666666667,1.66666666666667,-1.66666666666667,7.8,0.18267,0.28895,0.18154,0.08027
"7370",10,1.66666666666667,-1.66666666666667,7.8,0.17455,0.27563,0.17677,0.07905
"7371",1.6,2.77777777777778,-1.66666666666667,7.8,0.32369,0.35838,0.11647,0.0522
"7372",2.53333333333333,2.77777777777778,-1.66666666666667,7.8,0.30008,0.40694,0.20209,0.0309
"7373",3.46666666666667,2.77777777777778,-1.66666666666667,7.8,0.27306,0.39667,0.22319,0.0243
"7374",4.4,2.77777777777778,-1.66666666666667,7.8,0.24959,0.37457,0.22165,0.02066
"7375",5.33333333333333,2.77777777777778,-1.66666666666667,7.8,0.23075,0.35204,0.21326,0.01896
"7376",6.26666666666667,2.77777777777778,-1.66666666666667,7.8,0.21491,0.33101,0.20346,0.01806
"7377",7.2,2.77777777777778,-1.66666666666667,7.8,0.20216,0.31319,0.19371,0.01694
"7378",8.13333333333333,2.77777777777778,-1.66666666666667,7.8,0.19129,0.29819,0.18503,0.01618
"7379",9.06666666666667,2.77777777777778,-1.66666666666667,7.8,0.18173,0.28467,0.17807,0.01579
"7380",10,2.77777777777778,-1.66666666666667,7.8,0.17337,0.27205,0.16916,0.01539
"7381",1.6,3.88888888888889,-1.66666666666667,7.8,0.27834,0.25007,0.06249,0.02717
"7382",2.53333333333333,3.88888888888889,-1.66666666666667,7.8,0.27288,0.33097,0.13921,0.01137
"7383",3.46666666666667,3.88888888888889,-1.66666666666667,7.8,0.25696,0.34994,0.17828,0.00786
"7384",4.4,3.88888888888889,-1.66666666666667,7.8,0.2396,0.34463,0.19371,0.00572
"7385",5.33333333333333,3.88888888888889,-1.66666666666667,7.8,0.22456,0.33114,0.19213,0.00475
"7386",6.26666666666667,3.88888888888889,-1.66666666666667,7.8,0.21044,0.3172,0.19014,0.00454
"7387",7.2,3.88888888888889,-1.66666666666667,7.8,0.19875,0.30286,0.18379,0.00425
"7388",8.13333333333333,3.88888888888889,-1.66666666666667,7.8,0.18852,0.28894,0.17891,0.00359
"7389",9.06666666666667,3.88888888888889,-1.66666666666667,7.8,0.17959,0.27787,0.17218,0.00379
"7390",10,3.88888888888889,-1.66666666666667,7.8,0.1719,0.26768,0.1659,0.00332
"7391",1.6,5,-1.66666666666667,7.8,0.23845,0.17943,0.0365,0.01571
"7392",2.53333333333333,5,-1.66666666666667,7.8,0.24747,0.2656,0.09619,0.00519
"7393",3.46666666666667,5,-1.66666666666667,7.8,0.24081,0.30175,0.13936,0.00287
"7394",4.4,5,-1.66666666666667,7.8,0.22897,0.31176,0.16389,0.00174
"7395",5.33333333333333,5,-1.66666666666667,7.8,0.21672,0.30843,0.17098,0.00143
"7396",6.26666666666667,5,-1.66666666666667,7.8,0.20545,0.30044,0.17243,0.00122
"7397",7.2,5,-1.66666666666667,7.8,0.19523,0.29045,0.17261,0.00115
"7398",8.13333333333333,5,-1.66666666666667,7.8,0.18648,0.27957,0.16845,0.00089
"7399",9.06666666666667,5,-1.66666666666667,7.8,0.17797,0.26901,0.16383,0.00104
"7400",10,5,-1.66666666666667,7.8,0.17018,0.25985,0.16039,8e-04
"7401",1.6,-5,-0.555555555555555,7.8,0.23844,0.17683,0.03543,0.01637
"7402",2.53333333333333,-5,-0.555555555555555,7.8,0.24701,0.26102,0.09586,0.00512
"7403",3.46666666666667,-5,-0.555555555555555,7.8,0.23981,0.29868,0.13948,0.00275
"7404",4.4,-5,-0.555555555555555,7.8,0.22901,0.30778,0.16269,0.00182
"7405",5.33333333333333,-5,-0.555555555555555,7.8,0.21708,0.30595,0.17025,0.00147
"7406",6.26666666666667,-5,-0.555555555555555,7.8,0.206,0.29858,0.17196,0.00109
"7407",7.2,-5,-0.555555555555555,7.8,0.19607,0.28831,0.17187,0.001
"7408",8.13333333333333,-5,-0.555555555555555,7.8,0.18586,0.2782,0.16868,0.001
"7409",9.06666666666667,-5,-0.555555555555555,7.8,0.17741,0.26897,0.16475,9e-04
"7410",10,-5,-0.555555555555555,7.8,0.17057,0.25957,0.16049,0.00073
"7411",1.6,-3.88888888888889,-0.555555555555555,7.8,0.27807,0.24648,0.06206,0.02702
"7412",2.53333333333333,-3.88888888888889,-0.555555555555555,7.8,0.27347,0.32712,0.1406,0.0115
"7413",3.46666666666667,-3.88888888888889,-0.555555555555555,7.8,0.25829,0.34522,0.17898,0.00756
"7414",4.4,-3.88888888888889,-0.555555555555555,7.8,0.24028,0.34122,0.19214,0.00565
"7415",5.33333333333333,-3.88888888888889,-0.555555555555555,7.8,0.2246,0.32953,0.19327,0.00503
"7416",6.26666666666667,-3.88888888888889,-0.555555555555555,7.8,0.21085,0.31624,0.19086,0.00458
"7417",7.2,-3.88888888888889,-0.555555555555555,7.8,0.19867,0.30273,0.18684,0.00422
"7418",8.13333333333333,-3.88888888888889,-0.555555555555555,7.8,0.18857,0.2889,0.17842,0.0039
"7419",9.06666666666667,-3.88888888888889,-0.555555555555555,7.8,0.17995,0.27707,0.1721,0.0036
"7420",10,-3.88888888888889,-0.555555555555555,7.8,0.172,0.26633,0.16489,0.00352
"7421",1.6,-2.77777777777778,-0.555555555555555,7.8,0.3252,0.35347,0.11611,0.05281
"7422",2.53333333333333,-2.77777777777778,-0.555555555555555,7.8,0.29965,0.40257,0.20127,0.03122
"7423",3.46666666666667,-2.77777777777778,-0.555555555555555,7.8,0.27221,0.39322,0.22581,0.02415
"7424",4.4,-2.77777777777778,-0.555555555555555,7.8,0.24905,0.373,0.22219,0.02023
"7425",5.33333333333333,-2.77777777777778,-0.555555555555555,7.8,0.22997,0.35187,0.21331,0.01859
"7426",6.26666666666667,-2.77777777777778,-0.555555555555555,7.8,0.21439,0.33088,0.2035,0.01829
"7427",7.2,-2.77777777777778,-0.555555555555555,7.8,0.20205,0.3129,0.19498,0.01712
"7428",8.13333333333333,-2.77777777777778,-0.555555555555555,7.8,0.19042,0.29777,0.18846,0.01657
"7429",9.06666666666667,-2.77777777777778,-0.555555555555555,7.8,0.18143,0.28373,0.17821,0.01651
"7430",10,-2.77777777777778,-0.555555555555555,7.8,0.17294,0.27148,0.17261,0.0159
"7431",1.6,-1.66666666666667,-0.555555555555555,7.8,0.37317,0.49764,0.22386,0.12789
"7432",2.53333333333333,-1.66666666666667,-0.555555555555555,7.8,0.32062,0.47521,0.2735,0.10189
"7433",3.46666666666667,-1.66666666666667,-0.555555555555555,7.8,0.28369,0.43331,0.26407,0.09273
"7434",4.4,-1.66666666666667,-0.555555555555555,7.8,0.25568,0.39803,0.24707,0.0869
"7435",5.33333333333333,-1.66666666666667,-0.555555555555555,7.8,0.23364,0.36677,0.22912,0.08476
"7436",6.26666666666667,-1.66666666666667,-0.555555555555555,7.8,0.21692,0.34156,0.2148,0.0827
"7437",7.2,-1.66666666666667,-0.555555555555555,7.8,0.20333,0.31991,0.20256,0.0812
"7438",8.13333333333333,-1.66666666666667,-0.555555555555555,7.8,0.1917,0.30228,0.19027,0.08049
"7439",9.06666666666667,-1.66666666666667,-0.555555555555555,7.8,0.18202,0.28721,0.18121,0.07975
"7440",10,-1.66666666666667,-0.555555555555555,7.8,0.17346,0.27453,0.17344,0.07959
"7441",1.6,-0.555555555555555,-0.555555555555555,7.8,0.40697,0.62622,0.37842,0.44689
"7442",2.53333333333333,-0.555555555555555,-0.555555555555555,7.8,0.33567,0.52346,0.32756,0.43275
"7443",3.46666666666667,-0.555555555555555,-0.555555555555555,7.8,0.29056,0.45548,0.28909,0.42926
"7444",4.4,-0.555555555555555,-0.555555555555555,7.8,0.25914,0.40816,0.26168,0.42664
"7445",5.33333333333333,-0.555555555555555,-0.555555555555555,7.8,0.23637,0.37235,0.23723,0.4255
"7446",6.26666666666667,-0.555555555555555,-0.555555555555555,7.8,0.21922,0.34561,0.22071,0.42136
"7447",7.2,-0.555555555555555,-0.555555555555555,7.8,0.20485,0.32401,0.20405,0.4228
"7448",8.13333333333333,-0.555555555555555,-0.555555555555555,7.8,0.19285,0.30606,0.19531,0.42199
"7449",9.06666666666667,-0.555555555555555,-0.555555555555555,7.8,0.18294,0.2898,0.18577,0.42187
"7450",10,-0.555555555555555,-0.555555555555555,7.8,0.17463,0.2764,0.1752,0.422
"7451",1.6,0.555555555555555,-0.555555555555555,7.8,0.40817,0.62815,0.37818,0.44679
"7452",2.53333333333333,0.555555555555555,-0.555555555555555,7.8,0.33466,0.52348,0.33115,0.4341
"7453",3.46666666666667,0.555555555555555,-0.555555555555555,7.8,0.29112,0.45581,0.28848,0.42873
"7454",4.4,0.555555555555555,-0.555555555555555,7.8,0.26039,0.40888,0.26035,0.42803
"7455",5.33333333333333,0.555555555555555,-0.555555555555555,7.8,0.2378,0.37417,0.23616,0.4241
"7456",6.26666666666667,0.555555555555555,-0.555555555555555,7.8,0.2194,0.34674,0.22149,0.42399
"7457",7.2,0.555555555555555,-0.555555555555555,7.8,0.2056,0.32447,0.2051,0.42165
"7458",8.13333333333333,0.555555555555555,-0.555555555555555,7.8,0.19392,0.3057,0.1949,0.42217
"7459",9.06666666666667,0.555555555555555,-0.555555555555555,7.8,0.18383,0.29078,0.18346,0.42229
"7460",10,0.555555555555555,-0.555555555555555,7.8,0.17542,0.27731,0.17476,0.42146
"7461",1.6,1.66666666666667,-0.555555555555555,7.8,0.37316,0.50227,0.2235,0.12799
"7462",2.53333333333333,1.66666666666667,-0.555555555555555,7.8,0.32117,0.47768,0.27226,0.10237
"7463",3.46666666666667,1.66666666666667,-0.555555555555555,7.8,0.2834,0.43305,0.26519,0.09171
"7464",4.4,1.66666666666667,-0.555555555555555,7.8,0.25687,0.39596,0.24482,0.0878
"7465",5.33333333333333,1.66666666666667,-0.555555555555555,7.8,0.23567,0.36542,0.22937,0.08496
"7466",6.26666666666667,1.66666666666667,-0.555555555555555,7.8,0.21912,0.34127,0.21459,0.08227
"7467",7.2,1.66666666666667,-0.555555555555555,7.8,0.20455,0.32125,0.19981,0.08128
"7468",8.13333333333333,1.66666666666667,-0.555555555555555,7.8,0.19292,0.30345,0.19209,0.07997
"7469",9.06666666666667,1.66666666666667,-0.555555555555555,7.8,0.18267,0.28895,0.18181,0.07951
"7470",10,1.66666666666667,-0.555555555555555,7.8,0.17455,0.27563,0.17287,0.07882
"7471",1.6,2.77777777777778,-0.555555555555555,7.8,0.32369,0.35838,0.11777,0.05229
"7472",2.53333333333333,2.77777777777778,-0.555555555555555,7.8,0.30008,0.40694,0.20104,0.0304
"7473",3.46666666666667,2.77777777777778,-0.555555555555555,7.8,0.27306,0.39667,0.22237,0.02361
"7474",4.4,2.77777777777778,-0.555555555555555,7.8,0.24959,0.37457,0.22043,0.02049
"7475",5.33333333333333,2.77777777777778,-0.555555555555555,7.8,0.23075,0.35204,0.2135,0.0192
"7476",6.26666666666667,2.77777777777778,-0.555555555555555,7.8,0.21491,0.33101,0.20537,0.01813
"7477",7.2,2.77777777777778,-0.555555555555555,7.8,0.20216,0.31319,0.19568,0.01747
"7478",8.13333333333333,2.77777777777778,-0.555555555555555,7.8,0.19129,0.29819,0.18723,0.01645
"7479",9.06666666666667,2.77777777777778,-0.555555555555555,7.8,0.18173,0.28467,0.17826,0.01598
"7480",10,2.77777777777778,-0.555555555555555,7.8,0.17337,0.27205,0.17305,0.01596
"7481",1.6,3.88888888888889,-0.555555555555555,7.8,0.27834,0.25007,0.06333,0.02678
"7482",2.53333333333333,3.88888888888889,-0.555555555555555,7.8,0.27288,0.33097,0.1395,0.01154
"7483",3.46666666666667,3.88888888888889,-0.555555555555555,7.8,0.25696,0.34994,0.18008,0.00778
"7484",4.4,3.88888888888889,-0.555555555555555,7.8,0.2396,0.34463,0.19471,0.00558
"7485",5.33333333333333,3.88888888888889,-0.555555555555555,7.8,0.22456,0.33114,0.19488,0.00503
"7486",6.26666666666667,3.88888888888889,-0.555555555555555,7.8,0.21044,0.3172,0.18943,0.00435
"7487",7.2,3.88888888888889,-0.555555555555555,7.8,0.19875,0.30286,0.18333,0.00409
"7488",8.13333333333333,3.88888888888889,-0.555555555555555,7.8,0.18852,0.28894,0.1802,0.00372
"7489",9.06666666666667,3.88888888888889,-0.555555555555555,7.8,0.17959,0.27787,0.17221,0.00357
"7490",10,3.88888888888889,-0.555555555555555,7.8,0.1719,0.26768,0.16667,0.00343
"7491",1.6,5,-0.555555555555555,7.8,0.23845,0.17943,0.03575,0.01584
"7492",2.53333333333333,5,-0.555555555555555,7.8,0.24747,0.2656,0.09781,0.00487
"7493",3.46666666666667,5,-0.555555555555555,7.8,0.24081,0.30175,0.13951,0.00252
"7494",4.4,5,-0.555555555555555,7.8,0.22897,0.31176,0.16156,0.00166
"7495",5.33333333333333,5,-0.555555555555555,7.8,0.21672,0.30843,0.17161,0.0012
"7496",6.26666666666667,5,-0.555555555555555,7.8,0.20545,0.30044,0.17422,0.00114
"7497",7.2,5,-0.555555555555555,7.8,0.19523,0.29045,0.17311,0.00098
"7498",8.13333333333333,5,-0.555555555555555,7.8,0.18648,0.27957,0.17116,0.001
"7499",9.06666666666667,5,-0.555555555555555,7.8,0.17797,0.26901,0.1636,0.00089
"7500",10,5,-0.555555555555555,7.8,0.17018,0.25985,0.16118,0.00081
"7501",1.6,-5,0.555555555555555,7.8,0.23844,0.17683,0.03516,0.01711
"7502",2.53333333333333,-5,0.555555555555555,7.8,0.24701,0.26102,0.09712,0.00507
"7503",3.46666666666667,-5,0.555555555555555,7.8,0.23981,0.29868,0.14035,0.00273
"7504",4.4,-5,0.555555555555555,7.8,0.22901,0.30778,0.16248,0.00196
"7505",5.33333333333333,-5,0.555555555555555,7.8,0.21708,0.30595,0.17072,0.00148
"7506",6.26666666666667,-5,0.555555555555555,7.8,0.206,0.29858,0.17424,0.00112
"7507",7.2,-5,0.555555555555555,7.8,0.19607,0.28831,0.17137,0.00105
"7508",8.13333333333333,-5,0.555555555555555,7.8,0.18586,0.2782,0.1696,0.00094
"7509",9.06666666666667,-5,0.555555555555555,7.8,0.17741,0.26897,0.16539,0.00094
"7510",10,-5,0.555555555555555,7.8,0.17057,0.25957,0.16049,0.00088
"7511",1.6,-3.88888888888889,0.555555555555555,7.8,0.27807,0.24648,0.0634,0.02723
"7512",2.53333333333333,-3.88888888888889,0.555555555555555,7.8,0.27347,0.32712,0.14097,0.01087
"7513",3.46666666666667,-3.88888888888889,0.555555555555555,7.8,0.25829,0.34522,0.17886,0.00763
"7514",4.4,-3.88888888888889,0.555555555555555,7.8,0.24028,0.34122,0.1928,0.00564
"7515",5.33333333333333,-3.88888888888889,0.555555555555555,7.8,0.2246,0.32953,0.19473,0.00517
"7516",6.26666666666667,-3.88888888888889,0.555555555555555,7.8,0.21085,0.31624,0.19029,0.00447
"7517",7.2,-3.88888888888889,0.555555555555555,7.8,0.19867,0.30273,0.18553,0.00431
"7518",8.13333333333333,-3.88888888888889,0.555555555555555,7.8,0.18857,0.2889,0.17968,0.00377
"7519",9.06666666666667,-3.88888888888889,0.555555555555555,7.8,0.17995,0.27707,0.1716,0.00356
"7520",10,-3.88888888888889,0.555555555555555,7.8,0.172,0.26633,0.16594,0.00355
"7521",1.6,-2.77777777777778,0.555555555555555,7.8,0.3252,0.35347,0.11636,0.05292
"7522",2.53333333333333,-2.77777777777778,0.555555555555555,7.8,0.29965,0.40257,0.20243,0.03123
"7523",3.46666666666667,-2.77777777777778,0.555555555555555,7.8,0.27221,0.39322,0.22221,0.02423
"7524",4.4,-2.77777777777778,0.555555555555555,7.8,0.24905,0.373,0.22204,0.02121
"7525",5.33333333333333,-2.77777777777778,0.555555555555555,7.8,0.22997,0.35187,0.21577,0.01937
"7526",6.26666666666667,-2.77777777777778,0.555555555555555,7.8,0.21439,0.33088,0.20293,0.01762
"7527",7.2,-2.77777777777778,0.555555555555555,7.8,0.20205,0.3129,0.19596,0.01704
"7528",8.13333333333333,-2.77777777777778,0.555555555555555,7.8,0.19042,0.29777,0.18651,0.01702
"7529",9.06666666666667,-2.77777777777778,0.555555555555555,7.8,0.18143,0.28373,0.17893,0.01603
"7530",10,-2.77777777777778,0.555555555555555,7.8,0.17294,0.27148,0.17211,0.01603
"7531",1.6,-1.66666666666667,0.555555555555555,7.8,0.37317,0.49764,0.22376,0.12827
"7532",2.53333333333333,-1.66666666666667,0.555555555555555,7.8,0.32062,0.47521,0.27497,0.10212
"7533",3.46666666666667,-1.66666666666667,0.555555555555555,7.8,0.28369,0.43331,0.26343,0.09214
"7534",4.4,-1.66666666666667,0.555555555555555,7.8,0.25568,0.39803,0.2459,0.0875
"7535",5.33333333333333,-1.66666666666667,0.555555555555555,7.8,0.23364,0.36677,0.22772,0.08554
"7536",6.26666666666667,-1.66666666666667,0.555555555555555,7.8,0.21692,0.34156,0.21334,0.08243
"7537",7.2,-1.66666666666667,0.555555555555555,7.8,0.20333,0.31991,0.20226,0.08161
"7538",8.13333333333333,-1.66666666666667,0.555555555555555,7.8,0.1917,0.30228,0.19149,0.07922
"7539",9.06666666666667,-1.66666666666667,0.555555555555555,7.8,0.18202,0.28721,0.18265,0.07956
"7540",10,-1.66666666666667,0.555555555555555,7.8,0.17346,0.27453,0.17415,0.07889
"7541",1.6,-0.555555555555555,0.555555555555555,7.8,0.40697,0.62622,0.37813,0.44692
"7542",2.53333333333333,-0.555555555555555,0.555555555555555,7.8,0.33567,0.52346,0.32954,0.43346
"7543",3.46666666666667,-0.555555555555555,0.555555555555555,7.8,0.29056,0.45548,0.28913,0.4288
"7544",4.4,-0.555555555555555,0.555555555555555,7.8,0.25914,0.40816,0.26138,0.42646
"7545",5.33333333333333,-0.555555555555555,0.555555555555555,7.8,0.23637,0.37235,0.24008,0.42412
"7546",6.26666666666667,-0.555555555555555,0.555555555555555,7.8,0.21922,0.34561,0.22121,0.42337
"7547",7.2,-0.555555555555555,0.555555555555555,7.8,0.20485,0.32401,0.20617,0.42312
"7548",8.13333333333333,-0.555555555555555,0.555555555555555,7.8,0.19285,0.30606,0.19435,0.42294
"7549",9.06666666666667,-0.555555555555555,0.555555555555555,7.8,0.18294,0.2898,0.18396,0.42172
"7550",10,-0.555555555555555,0.555555555555555,7.8,0.17463,0.2764,0.17577,0.42025
"7551",1.6,0.555555555555555,0.555555555555555,7.8,0.40817,0.62815,0.37759,0.44428
"7552",2.53333333333333,0.555555555555555,0.555555555555555,7.8,0.33466,0.52348,0.32805,0.43488
"7553",3.46666666666667,0.555555555555555,0.555555555555555,7.8,0.29112,0.45581,0.29165,0.42917
"7554",4.4,0.555555555555555,0.555555555555555,7.8,0.26039,0.40888,0.26017,0.42689
"7555",5.33333333333333,0.555555555555555,0.555555555555555,7.8,0.2378,0.37417,0.23954,0.42519
"7556",6.26666666666667,0.555555555555555,0.555555555555555,7.8,0.2194,0.34674,0.22253,0.42332
"7557",7.2,0.555555555555555,0.555555555555555,7.8,0.2056,0.32447,0.20513,0.42294
"7558",8.13333333333333,0.555555555555555,0.555555555555555,7.8,0.19392,0.3057,0.19328,0.42178
"7559",9.06666666666667,0.555555555555555,0.555555555555555,7.8,0.18383,0.29078,0.18452,0.42051
"7560",10,0.555555555555555,0.555555555555555,7.8,0.17542,0.27731,0.17601,0.42051
"7561",1.6,1.66666666666667,0.555555555555555,7.8,0.37316,0.50227,0.22355,0.12826
"7562",2.53333333333333,1.66666666666667,0.555555555555555,7.8,0.32117,0.47768,0.27524,0.10093
"7563",3.46666666666667,1.66666666666667,0.555555555555555,7.8,0.2834,0.43305,0.26227,0.0914
"7564",4.4,1.66666666666667,0.555555555555555,7.8,0.25687,0.39596,0.2458,0.08619
"7565",5.33333333333333,1.66666666666667,0.555555555555555,7.8,0.23567,0.36542,0.22994,0.085
"7566",6.26666666666667,1.66666666666667,0.555555555555555,7.8,0.21912,0.34127,0.21557,0.08299
"7567",7.2,1.66666666666667,0.555555555555555,7.8,0.20455,0.32125,0.20428,0.08128
"7568",8.13333333333333,1.66666666666667,0.555555555555555,7.8,0.19292,0.30345,0.19151,0.08032
"7569",9.06666666666667,1.66666666666667,0.555555555555555,7.8,0.18267,0.28895,0.18168,0.07993
"7570",10,1.66666666666667,0.555555555555555,7.8,0.17455,0.27563,0.17415,0.07898
"7571",1.6,2.77777777777778,0.555555555555555,7.8,0.32369,0.35838,0.11452,0.05245
"7572",2.53333333333333,2.77777777777778,0.555555555555555,7.8,0.30008,0.40694,0.20078,0.03003
"7573",3.46666666666667,2.77777777777778,0.555555555555555,7.8,0.27306,0.39667,0.22279,0.02455
"7574",4.4,2.77777777777778,0.555555555555555,7.8,0.24959,0.37457,0.22198,0.0211
"7575",5.33333333333333,2.77777777777778,0.555555555555555,7.8,0.23075,0.35204,0.21382,0.0192
"7576",6.26666666666667,2.77777777777778,0.555555555555555,7.8,0.21491,0.33101,0.20226,0.01754
"7577",7.2,2.77777777777778,0.555555555555555,7.8,0.20216,0.31319,0.19449,0.01736
"7578",8.13333333333333,2.77777777777778,0.555555555555555,7.8,0.19129,0.29819,0.18815,0.0167
"7579",9.06666666666667,2.77777777777778,0.555555555555555,7.8,0.18173,0.28467,0.17771,0.01632
"7580",10,2.77777777777778,0.555555555555555,7.8,0.17337,0.27205,0.1722,0.01599
"7581",1.6,3.88888888888889,0.555555555555555,7.8,0.27834,0.25007,0.06194,0.02715
"7582",2.53333333333333,3.88888888888889,0.555555555555555,7.8,0.27288,0.33097,0.14018,0.01141
"7583",3.46666666666667,3.88888888888889,0.555555555555555,7.8,0.25696,0.34994,0.17881,0.00719
"7584",4.4,3.88888888888889,0.555555555555555,7.8,0.2396,0.34463,0.19339,0.00591
"7585",5.33333333333333,3.88888888888889,0.555555555555555,7.8,0.22456,0.33114,0.1934,0.0049
"7586",6.26666666666667,3.88888888888889,0.555555555555555,7.8,0.21044,0.3172,0.18822,0.00429
"7587",7.2,3.88888888888889,0.555555555555555,7.8,0.19875,0.30286,0.18439,0.00411
"7588",8.13333333333333,3.88888888888889,0.555555555555555,7.8,0.18852,0.28894,0.17743,0.00386
"7589",9.06666666666667,3.88888888888889,0.555555555555555,7.8,0.17959,0.27787,0.17093,0.00361
"7590",10,3.88888888888889,0.555555555555555,7.8,0.1719,0.26768,0.1674,0.00334
"7591",1.6,5,0.555555555555555,7.8,0.23845,0.17943,0.03492,0.01662
"7592",2.53333333333333,5,0.555555555555555,7.8,0.24747,0.2656,0.09701,0.00508
"7593",3.46666666666667,5,0.555555555555555,7.8,0.24081,0.30175,0.14007,0.00274
"7594",4.4,5,0.555555555555555,7.8,0.22897,0.31176,0.16183,0.00174
"7595",5.33333333333333,5,0.555555555555555,7.8,0.21672,0.30843,0.171,0.00148
"7596",6.26666666666667,5,0.555555555555555,7.8,0.20545,0.30044,0.17461,0.00116
